Date,Date,Date.2,Date.1,Close,High,Low,Open,Volume
506,506,507,2021-12-29,0.7869377308413325,0.7791283040181481,0.7909653680203519,0.7729053426230372,0.0718428192360872
507,507,508,2021-12-30,0.7927208984462714,0.7825762602384353,0.7962805468907062,0.7822051147832785,0.0398747480183521
508,508,509,2021-12-31,0.7728704264207024,0.7839718248331501,0.785181133283749,0.7865342230532242,0.0508348062691732
509,509,510,2022-01-04,0.7964722159697993,0.7865166857087295,0.7898710443888408,0.782205068316856,0.1106596447210973
510,510,511,2022-01-05,0.8072570494110424,0.7973531364759595,0.8105065582846323,0.8027285550481205,0.1041533341654993
511,511,512,2022-01-06,0.7567712719186613,0.7916065621883787,0.7661089429662966,0.7950324039706054,0.1351377419697129
512,512,513,2022-01-07,0.7986606662486574,0.7873379012416507,0.7990946551099773,0.7820449131020779,0.1346873286169395
513,513,514,2022-01-10,0.8091328444654066,0.7947261900849975,0.8020648502885381,0.7961547967678855,0.0669884441892628
514,514,515,2022-01-11,0.7847496894402745,0.7876662233057502,0.7792408292670869,0.790542913401862,0.1196892057891162
515,515,516,2022-01-12,0.7819360650050283,0.7809344145677387,0.7823672164886277,0.7846102461772135,0.0723795483186037
516,516,517,2022-01-13,0.7903763931403663,0.7802775850129097,0.7959678876282419,0.7806016860031211,0.0772815499737783
517,517,518,2022-01-14,0.7705260574073974,0.7837257701795851,0.7773648485169067,0.7783571837229775,0.1082626587056251
518,518,519,2022-01-17,0.7753713956314544,0.770590538766296,0.7822108903391616,0.7798000369260172,0.0669725486587681
519,519,520,2022-01-18,0.7695880917339154,0.7604109275595899,0.7789279381853653,0.7661711219158112,0.0548153470207247
520,520,521,2022-01-19,0.7467678039534531,0.7505595214715354,0.7512575934806291,0.7563903412047528,0.1372103991799586
521,521,522,2022-01-20,0.735513987675469,0.7246179721865413,0.732810713020484,0.7203138870460402,0.1526499978735979
522,522,523,2022-01-21,0.7161324984866411,0.7124680616206975,0.7228056948832524,0.7150227177771131,0.1944891335454297
523,523,524,2022-01-24,0.71722638289457,0.7085273412265756,0.717959159780662,0.7020349815983087,0.0922981476068559
524,524,525,2022-01-25,0.6861220945910169,0.6934222339281848,0.6737180693790443,0.6973852484453329,0.3270402828132785
525,525,526,2022-01-27,0.6600196084163681,0.7044229237127146,0.6602738229863099,0.686803003392503,0.300434583803726
526,526,527,2022-01-28,0.689560756890051,0.6747047997342537,0.6502685813709621,0.6661189786671828,0.8065199027337494
527,527,528,2022-01-31,0.6593941616747798,0.661898092151094,0.6716856088262575,0.6701274040066778,0.1677028253195766
528,528,529,2022-02-01,0.6623641137222729,0.657957656295695,0.6635566670883162,0.6563383165386969,0.1356348222006936
529,529,530,2022-02-02,0.6750247422178801,0.6592713007592379,0.6791897472184754,0.6619502988878019,0.1036329204954151
530,530,531,2022-02-03,0.65470542364817,0.6563159460601788,0.6540206760287588,0.6459163326511552,0.1788129613715215
531,531,532,2022-02-04,0.665021274252672,0.6433449830021924,0.6573034872197696,0.6369372310736452,0.1731852837619118
532,532,533,2022-02-07,0.6634581344228019,0.6451509211368722,0.6513628702800511,0.6443127206931587,0.1671459419040554
533,533,534,2022-02-08,0.6681471450346119,0.6520466400874514,0.6593354695695817,0.6390213379963341,0.152376054900883
534,534,535,2022-02-09,0.7503627938647343,0.7384097428007337,0.7368753673117296,0.7342635564384159,0.3050793177974217
535,535,536,2022-02-10,0.7694317641216682,0.753022408382705,0.7482873313104983,0.7501371356160789,0.2289714578054942
536,536,537,2022-02-11,0.7345761582945871,0.7431711031913477,0.7434410923124521,0.7408373317559664,0.1863442037367933
537,537,538,2022-02-14,0.7578654289117904,0.748589464719223,0.7414088525415292,0.7228794621507768,0.133627726555847
538,538,539,2022-02-15,0.7492686368716053,0.74596232778534,0.7528209103235457,0.7353858912029965,0.138968744768346
539,539,540,2022-02-16,0.7624741631821762,0.7498920243712743,0.758392860658401,0.7528950344387628,0.1977740498926511
540,540,541,2022-02-17,0.7662924003723243,0.7580810594019806,0.7679403928420794,0.7558325336486835,0.1344259221192185
541,541,542,2022-02-18,0.749427690335853,0.7458808581045546,0.7563240986142101,0.7462031964327223,0.120623443100269
542,542,543,2022-02-21,0.7548371436314797,0.7418697589306926,0.7377059913633475,0.7290660673765355,0.0970531905838716
543,543,544,2022-02-22,0.7222213703934721,0.7166336037986158,0.7187697663165131,0.7194367078257384,0.1402116552867665
544,544,545,2022-02-23,0.7325629802993818,0.7186390221834644,0.7308634365271587,0.7142139377537164,0.1150055427414919
545,545,546,2022-02-24,0.701060853896309,0.7064388624620861,0.7090629493157343,0.7122554433456798,0.1891752876926066
546,546,547,2022-02-25,0.6878553275857382,0.7010907313233898,0.6945821225254449,0.7073591422649748,0.2730467647106986
547,547,548,2022-02-28,0.6811730376983289,0.6850464512906866,0.6788283637288024,0.6854887862008372,0.581617100903568
548,548,549,2022-03-01,0.7028108508808353,0.7066894026461348,0.7003106869766595,0.6810821128092324,0.1181723522979808
549,549,550,2022-03-02,0.7009015278468611,0.6893915764382368,0.6796238421384417,0.6579060297277746,0.1618975376503635
550,550,551,2022-03-03,0.6978788305631523,0.693569928398357,0.704289001150614,0.7014835583653296,0.2445199858703729
551,551,552,2022-03-04,0.6993105843265828,0.686884817492748,0.6934681369609232,0.6939757703566387,0.1690920347016826
552,552,553,2022-03-07,0.6999469344761742,0.6835421143704705,0.696491551594524,0.6849990549671667,0.1778195207071675
553,553,554,2022-03-08,0.7150616475281191,0.7067729358363422,0.7085854650049694,0.6907115034664937,0.2016193286771625
554,554,555,2022-03-09,0.7440182370402264,0.732677710137281,0.7160643684892714,0.7013201809472125,0.1365893937942529
555,555,556,2022-03-10,0.7810888702031736,0.76827585274811,0.7673038646010346,0.750283428545901,0.1864202623506322
556,556,557,2022-03-11,0.7753613099790514,0.7713679188383532,0.7757377815674578,0.7577912241193843,0.1969685963700726
557,557,558,2022-03-14,0.817045992823786,0.8043755645232274,0.7991297065135885,0.7842313911920142,0.1721717487476871
558,558,559,2022-03-15,0.8453660958937018,0.8331215365197181,0.8341381167582647,0.8204642127221868,0.1702090406219579
559,559,560,2022-03-16,0.8609582419235903,0.8496672564516187,0.8568936541714844,0.8491893427575663,0.151110770673502
560,560,561,2022-03-17,0.8830732154988402,0.8866022648836115,0.8815583799531304,0.8930929166986568,0.2187190805689256
561,561,562,2022-03-18,0.88530064546131,0.8747362381233464,0.878694072074514,0.8725283389499607,0.3574970189882009
562,562,563,2022-03-21,0.8759134926334874,0.8924516291400709,0.8882416884378463,0.881504893474625,0.1119548605323155
563,563,564,2022-03-22,0.8818003789070575,0.8916161501944896,0.8941295738607269,0.8914608406952542,0.0853547399542196
564,564,565,2022-03-23,0.90375643531066,0.8942901844448313,0.8998582752182778,0.8870541374270988,0.0812593315011685
565,565,566,2022-03-24,0.9021654917903812,0.8924518232827622,0.8969940018350204,0.8824843060879992,0.0795022455585938
566,566,567,2022-03-25,0.87941389548034,0.8994711110777315,0.891742685389108,0.8978261211025069,0.1544364155686704
567,567,568,2022-03-28,0.8829140257419924,0.8872707332726667,0.8930156167391479,0.8927664940917635,0.0557559425440754
568,568,569,2022-03-29,0.8865736183456928,0.8882736680667563,0.8973122384939256,0.8841164224932658,0.0737370866059881
569,569,570,2022-03-30,0.8977106318654419,0.8956272569358311,0.9008130290422584,0.8927666351588828,0.0830751409318727
570,570,571,2022-03-31,0.8770272757610224,0.8922845465451902,0.8893556606017567,0.896357087674357,0.1744559064882136
571,571,572,2022-04-01,0.8572986493198899,0.8720620809579159,0.8694645229695814,0.8730178980857592,0.1018138719754779
572,572,573,2022-04-04,0.8444115025230147,0.8571877981255122,0.8567343516652788,0.8570233709097117,0.0715061339052685
573,573,574,2022-04-05,0.8545940589646767,0.8506698888703573,0.8586438720402514,0.8452722290572139,0.0571920587369243
574,574,575,2022-04-06,0.8760726823903352,0.8663798262043959,0.8573708443018178,0.8447825242640183,0.0917162512244807
575,575,576,2022-04-07,0.8685949888890868,0.8625359505455085,0.8713742402324167,0.8607772220804397,0.05978111074728
576,576,577,2022-04-08,0.8708225551441565,0.8648758857604827,0.8755117729001567,0.8710597368580573,0.0833983300575544
577,577,578,2022-04-11,0.8946875257039327,0.8886077883692057,0.8890374013689655,0.8735076216024078,0.0698735129656243
578,578,579,2022-04-12,0.8919829353487195,0.8879393791936511,0.8930157301673949,0.8896655667478157,0.0590257431415434
579,579,580,2022-04-13,0.889437262165154,0.8849309638477859,0.894288681972502,0.8857484320095927,0.0677325949489522
580,580,581,2022-04-14,0.8886418585513148,0.8883572720417287,0.8903106156824141,0.8753031092472454,0.062571946020218
581,581,582,2022-04-19,0.8967559022021546,0.8927859522398843,0.8996989754390157,0.8899917954979129,0.0844537332992709
582,582,583,2022-04-20,0.9004153585132552,0.9041508264973636,0.9067008630185652,0.9014168133252268,0.0890329057275675
583,583,584,2022-04-21,0.9180757447487656,0.909833186753375,0.915453073232759,0.9094141884573868,0.0913053667569752
584,584,585,2022-04-22,0.8706633653873087,0.9049863459665168,0.8829906701160166,0.9094140662127356,0.1762753149069544
585,585,586,2022-04-26,0.8607989158741424,0.8574384273703893,0.8381162665372075,0.8279718221789791,0.1222038187302494
586,586,587,2022-04-27,0.8329561094895702,0.834291352577586,0.8382753098342439,0.8389069163193545,0.0844455156099208
587,587,588,2022-04-28,0.8366155658006705,0.8426477974104615,0.8393892683582918,0.8455985579209349,0.0754090564814985
588,588,589,2022-04-29,0.8469571757065802,0.8396395929213266,0.8513240178871551,0.8408656491907938,0.1139952468165001
589,589,590,2022-05-02,0.8324789490968266,0.8256007797273498,0.8336606857035942,0.8294407902748036,0.0562940512386727
590,590,591,2022-05-03,0.8211826095276299,0.8192498418556001,0.8225215925041545,0.8155677666597019,0.0527294335378778
591,591,592,2022-05-04,0.8326380025610746,0.8277734330632956,0.8257041654700124,0.8310727886567653,0.0683536003346579
592,592,593,2022-05-05,0.8442523127661669,0.8376338453500564,0.8357293055392032,0.8274822043727819,0.0856290428257382
593,593,594,2022-05-06,0.8234100394900995,0.8137346171990404,0.8223624446333304,0.8219329923984613,0.1250930263428529
594,594,595,2022-05-09,0.8275467924865435,0.8162416332480028,0.8263407363722719,0.8160574692194189,0.0658899130742417
595,595,596,2022-05-10,0.8122728896777506,0.8078852267173297,0.8062905725350369,0.8082233945400117,0.1534792047172176
596,596,597,2022-05-11,0.8092499198088418,0.8103920399254197,0.8129738335807628,0.8051222278186436,0.0807413171564419
597,597,598,2022-05-12,0.8194323399579034,0.818414004316873,0.8016756252033139,0.7894539253955069,0.1535872343414479
598,598,599,2022-05-13,0.8215008527487254,0.8123976482944409,0.8216464718653591,0.8183424156110106,0.1527688844450717
599,599,600,2022-05-16,0.8382065093209489,0.8319515900064892,0.8357293251541853,0.8278085913715221,0.0807097660279882
600,600,601,2022-05-17,0.8666858021477127,0.8593605677304542,0.8559386868919852,0.8436401202721473,0.1077780549665045
601,601,602,2022-05-18,0.8615945920731817,0.8620345867904867,0.8601556310078462,0.8669793103475099,0.103368454857863
602,602,603,2022-05-19,0.8456842028221975,0.8389708028033344,0.8492551378130064,0.8361322646054925,0.1615888644430959
603,603,604,2022-05-20,0.8584122961548247,0.8553492598632578,0.8554611752995656,0.8441295837740133,0.1510935555140605
604,604,605,2022-05-23,0.8568214889271465,0.8598619726306932,0.8584848454536946,0.8646943678379109,0.0675290721754857
605,605,606,2022-05-24,0.866208369169769,0.8688868074300654,0.8635768959220715,0.8465778932269572,0.0848517213929787
606,606,607,2022-05-25,0.8833913224273359,0.8907804084128516,0.8853773934598437,0.8718754215050646,0.1232858544834363
607,607,608,2022-05-26,0.8716179587579956,0.8907805501318585,0.8821949992494356,0.884279612638623,0.0926011823995329
608,608,609,2022-05-27,0.8907100987569366,0.8866023350140751,0.8955618554956248,0.8899919404158285,0.0666382026701732
609,609,610,2022-05-30,0.8895963156294019,0.8879393064766571,0.8958799842957061,0.893092907326346,0.0925809680833943
610,610,611,2022-05-31,0.8545940589646767,0.8789144910095842,0.8669186363370736,0.8815050435394669,0.2304307274880449
611,611,612,2022-06-01,0.8919829353487195,0.8817556128185217,0.877102852795844,0.8604508213273296,0.1015793379217631
612,612,613,2022-06-02,0.8717770122222436,0.8658784892007493,0.8732837448288984,0.8712227397308123,0.0716784054659511
